artist_id,handle,location,country,birth_date,real_name,website,info,alive,deleted
1033,Ryan Cramer,,us,,Ryan J. Cramer,,,1,0
1036,Sahaj Maituna,,,,,,,1,0
1037,Saint Shoe,,,,,,,1,0
1039,Sasquatch,,,,,,,1,0
1040,Scalex,,,,,,,1,0
1041,Scavenger,,NL,,Joe Maarten de Man,,the all time no. 1 chipmusician on ST! :D thanks B.A.T. made this playrout.,1,0
1042,Scirocco,,us,,Ian Graves Lymann,,,1,0
1045,Scope,,fi,,,,,1,0
1046,Scorpik,,pl,,Adam Skorupa,,"Adam Skorupa (born August 1, 1975 in Wrocław) - Polish composer and sound engineer. Composes music for video games, advertisements and animated films. In the past, an active demoscene participant, known as ""Scorpik"", in the following groups: Pic Saint Loup, Picco, Pulse, Zack Team, Investation, and more. In 1997 he founded ""Aural Planet"" - one of the first Polish electronic music acts focusing on ambient/trance.

Honored by the IGN website in 2007 for best original video game music (Witcher soundtrack).",1,0
1047,Scorpion,,dk,,Steffen Nicolaisen,,,1,0
1048,Scortia,,dk,,Thomas Bendt,,,1,0
1049,Scott,,no,,Trond Christer Berg,,,1,0
1050,Screamager,,lu,,Mehran Khalili,,,1,0
1051,Screes,,nl,,,,,1,0
1052,Scud,,no,,,,,1,0
1053,Scy,,de,,Achim Settelmeier,,,1,0
1054,Odie [UK],Scotland,gb,,Sean Connolly,,,1,0
1055,Shad,,fr,,Carl Allegre,,,1,0
1056,Mario,,fr,,,,,1,0
1057,Shake,Jyväskylä,fi,,Sakari Heikkila,,,1,0
1058,Shaman,,hu,,Lóránt Tóth,,,1,0
1059,Shaun Southern,,gb,,,,,1,0
1060,Shorty,,no,,Olav Rasmus Vorren,,,1,0
1061,Shout,,fr,,Jean-Philippe Plazas,,,1,0
1062,Shs,,,,,,,1,0
1063,Shun,,fr,,Franck Amoros,,,1,0
1064,Shyne,,,,,,,1,0
1065,Sidewinder,,us,,Eric Gieseke,,"[i]From last.fm:[/i]
Eric Gieseke, also known as Sidewinder and DJ Spankinspock, is a musician from Boston, USA. He started on his musical journey in the 80s by entering the tracker scene, producing modules using ProTracker for the Amiga. He had several releases through groups like Megawatts, Porphyria and InfoCorner, until he withdrew from the scene in the mid 90s. Going from techno, rave and latin-inspired breaks, to house and even a few jazzy tunes, his music comprehends a vast variety of styles and is defined as playful and melodic with a true spirit.

In March 1994 he released his debut album, Future Shock 2, a 100% Amiga recorded album produced in a professional studio during the last quarter of 1993. It also features a bonus track from the popular Amiga game, Scorched Tanks, remixed in CD quality.

After leaving the Amiga scene and going back underground, Sidewinder made a pop-up entrance by the millennium shift with the release of a second album in 1999, 2badsheep. This release featured 19 of his later recordings, making a blend of tracked modules and newly recorded tracks. And as one would expect of Sidewinder, all in a twisted variety of styles with jamming melodies.

Some of his unreleased tracks from the late 90’s can be downloaded for free at his official website, www.2badsheep.com.",1,0
1066,Sid,,dk,,Simon Mortensen,,,1,0
1067,Sidstation,,,,,,,1,0
1068,Sierra,,de,,,,,1,0
1069,Sikamikanico,,se,,Johan Lundin,,,1,0
1070,Silence,,,,,,,1,0
1071,Silke,,se,,Andreas Reuterberg,,,1,0
1072,Silverstance,,,,,,,1,0
1073,Simon Phipps,,gb,,,,,1,0
1074,Simon rogers,,,,,,,1,1
1075,Sine,,se,,Svante Hedin,,,1,0
1076,Siren,,us,,Alexander Brandon,,Also known as Chromatic Dragon.,1,0
1077,Sire,,de,,Christian Melsa,,,1,0
1078,Sirs,,,,,,,1,0
1079,Sir Psycho,,,,,,,1,0
1080,Skal,,fr,,Pascal Massimino,,,1,0
1081,Skaven,Stockholm,fi,,Peter Hajba,,"Skaven (Peter Hajba) is a finnish musician and graphics artist for Future Crew.

He used to work full-time for Remedy Entertainment as a graphic artist and sound designer.
Right now he works for Avalanche Studios in Stockholm.

Also visit http://www.mikseri.net/skaven ",1,0
1083,Skie,,us,,Jennifer Mulcahy,,,1,0
1084,Skimpy,,,,,,,1,0
1085,Skybax,,,,,,,1,0
1086,Skyphos,,de,,Marco Thrush,,,1,0
1087,Skyrunner,Braunschweig,de,,Frank Scheffel,,Member/founder of [url=http://www.braincontrol.org/]Braincontrol[/url],1,0
1088,Slash [ru],,ru,,Denis Podolskiy,,,1,0
1089,Slaughter,,,,,,,1,0
1090,Fly,,,,,,,1,0
1091,Slide,,dk,,Henrik Juhl,,,1,0
1092,SLL,,dk,,Sten Lysholm Larsen,,,1,0
1093,Slumgud,,no,,Tommy H. Lian,,,1,0
1094,Smalltownboy,,,,,,,1,0
1095,Gavin Lucas,,de,,,,,1,0
1096,Smash,,gb,,Matt Swoboda,,,1,0
1097,Smirk,,fi,,Petri Hoikkala,,,1,0
1098,Smirk and Duplo,,,,,,,1,1
1099,SML,,es,,David Domingo,,,1,0
1100,SMT,Barsinghausen,de,,Sascha Michael Theel,,,1,0
1101,Sune Munkholm Pedersen,,dk,,,,,1,0
1102,Snap,,no,,Ronny Nilsen,,,1,0
1103,X-Ceed,Legionowo,pl,,Wojciech Panufnik,,"aka Snoopy in the early 90s.

Member of: Abyss (AYS), Appendix (APX - APD), Camorra, Darkage (DKG), Deform (DFM), Dinx Project (DINX - DXP), Endzeit (EZT), ENERGY (ENG), Floppy (FLP), Indy, Scope, Speedy (SPY), Surprise!Productions (S!P), Tristar & Red Sector Inc. (TRSI), Union (UNN)",1,0
1104,SnowBro,,,,,,,1,0
1105,SoA,,,,,,,1,0
1106,Sodanbds and mrskank,,,,,,,1,0
1107,Soedesoft,,nl,,Jeroen and Michiel Soede,,,1,0
1108,Some1,,se,,Mikael Fyrek,,,1,0
1110,Sonic Wanderer,,se,,Mattias Johansson,,,1,0
1112,Soul,,se,,David Fredman,,,1,0
1113,Soundgod,,,,,,,1,0
1114,Sound Blaist,,no,,Vegard Rafteseth,,,1,0
1115,Sound Killer,,,,,,,1,0
1116,Spaceman,,gb,,Martin Iveson,,,1,1
1117,Spatulaman,,se,,Jonni Teittinen,,,1,0
1119,Spectral,,,,,,,1,0
1120,Spiikki,,fi,,Petteri Sillanpää,,,1,0
1121,Spike,,se,,,,,1,0
1122,Spiral,,se,,Mats Antonsson,,,1,0
1123,Spirit,,gb,,Jonathan Scarliffe,,,1,0
1124,Spiritseeker,,,,,,,1,0
1125,Spirou,,se,,Dick Roström,,,1,0
1126,Spock,,,,,,,1,0
1127,Sroger,,,,,,,1,0
1128,St0ff 64,,,,,,,1,0
1129,Stalker (US),,us,,Ariel Gross,,"aka Funkymuskrat

Greetings! I’m Ariel. I have a wife and two kids, and they are the loves of my life and my best friends. I like to compose music and experiment with sound. I like to draw, whether it’s pen and paper or pixel art, it doesn’t really matter. I like playing games and I like making games. I like reading and writing. I like listening to music with my eyes closed. I like closing my eyes in general. I like… you? Contact me.

I learned how to compose music using trackers in the early 90’s by hanging out in the demoscene. In 1996, my involvement with an ANSI art group, ACiD, landed me my first video game music composition and sound design gig with Webfoot Games. I worked for Webfoot for many years. I worked on lots of casual PC games and a Dragon Ball Z title for the Game Boy Advance. Loved every minute.

I’m currently Audio Director at QC Games. Before that, I was a producer at BioWare. Before that, I was at Volition in the role of Studio Audio Director. Building a career in game development has been a challenge for the ages, but it has been worth it. It has consistently surrounded me with brilliant and talented people, and I’d like that to continue. So maybe you should get in touch?",1,0
1130,Starbuck,,de,,Ronny Krueger,,,1,0
1131,Starfox,,de,,Oliver Schumann,,,1,0
1132,Stargazer,,fi,,Antti Oksanen,,,1,0
1133,Static,,dk,,Anders Bukh,,,1,0
1134,Stax,,at,,Peter Steinkellner,,,1,0
1135,ST,Stuttgart,de,,Stephan Kambor-Wiesenberg,,,1,0
1136,Stefano and roger feat maxim,,,,,,,1,0
1137,doxx,,se,,Stefan Berglind,,,1,0
1138,Steffo,,se,,Stefan Hallen,,,1,0
1140,Stein erik giske,,,,,,,1,0
1141,Stéphane Picq,,fr,,,,,1,0
1142,Stephan jnsson,,,,,,,1,0
1143,Stephen C. Biggs,,gb,,,,,1,0
1144,Stereoman,,BG,,George Marinov,,,1,0
1145,Steve Turner,,gb,,,,,1,0
1146,Stinger (FI),,fi,,Harri Manninen,,,1,0
1147,Stoexperts,,,,,,,1,0
1148,Strago,,,,,,,1,0
1149,Strix,,,,,,,1,0
1150,Strobo,,fi,,Niko Nyman,,"Part of the trance duo ""Slusnik Luna"", together with [artist]874[/artist].",1,0
1151,Stryper,,,,Peter Nolin,,,1,0
1152,Stu taylor,,,,,,,1,0
1153,Stv,,,,,,,1,0
1154,Subdrain,,no,,Andreas Aarlott Ertsås,,,1,0
1155,Subi,,gb,,Sam Brown,,,1,0
1156,Subject,,dk,,Kristoffer Schultz,,Also known as Prophet.,1,0
1157,Sublevel3,,,,,,,1,0
1158,Substance,"Tampere, Pirkanmaa, Western Finland",fi,,Joonas Vähämäki,,,1,0
1159,Sulphur,,fi,,Veikka Erkola,,,1,0
1160,Sun Dancer and Bloque,,,,,,,1,0
1161,SuperFML,,pl,,Marek Bujak,,,1,0
1162,SuperNao,,nl,,Michiel Krop,,,1,0
1163,Superted,,no,,Arild Andersen,,,1,0
1165,$volkraq,,no,,Kjetil Hoem,,,1,0
1166,Swag,,,,,,,1,0
1167,Swallow,,fi,,Janne Laitinen,,Member of Kaytanhousuja,1,0
1170,Sybaris,,,,,,,1,0
1171,Syncopate,,de,,,,,1,0
1172,SynSUN,,ua,,"Andrey Vakhnenko, Evgeniy Ryabinin",,,1,0
1173,Syntex,,no,,Kjetil Treider,,,1,0
1174,Szasza,,,,,,,1,0
1175,Tada,,,,,,,1,0
1176,Tame,,,,,,[b]Tame[/b] AKA [b]the[/b] [group]867[/group],1,0
1177,Tao,Hamburg,de,,Frank Seemann,,"Atari ST sound wizard from Germany who started doing chiptunes back in 1991.
Inventor of such amazing effects like Sinewave and Syncbuzzer.",1,0
1178,Tawan,,fi,,Sami Määttälä,,,1,0
1179,Taxim,,de,,Alex Ney,,"Was one of the very first C64 remixers (1997-99)
Mainly writes music for games (Heroes & Cowards, Space Lords, Monster Buster, Space Chem Nano..)
Editor of ""Return"" magazine ",1,0
1180,Taymaz and WSTD,,,,,,,1,0
1181,Td,,,,,,,1,0
1183,TDK,,gb,,Mark Alan Knight,,,1,0
1184,TDM,Uherský Brod,cz,,Tomáš Hauerland,,"Enters in the groups: ""K3L"" and ""AY Riders"". 
Written over 50 songs for AY-3-8910. Use the ""Sound Tracker"" and ""SQ Tracker"" editors (ZX).
Also wrote ""beeper"" (Z80/ULA) music. ",1,0
1185,Tebirod,,fr,,Laurent Stephan,,,1,0
1186,Tecon,,no,,Per Arne Kristiansen,,,1,0
1187,Tek,,us,,Taylor Pakula,,,1,0
1188,Tentacle,,,,,,,1,0
1189,Froyd the Dreud,,it,,Giovanni Caturano,,,1,0
1190,Teque,,fi,,Tero Kostermaa,,,1,0
1192,Terminal Storm,,hr,,Stanislav Imamovic,,,1,0
1193,Thalion,,,,,,,1,0
1194,Thax,,,,,,,1,0
1195,Thaylor,,,,,,,1,0
1196,THC Flatline,,se,,Che Lalic,,Read the [url=http://www.remix64.com/interview_thc_flatline.html]interview[/url],1,0
1197,The Dead Guys,,,,,,,1,0
1198,The Fox II,,nl,,Joris Crul,,,1,0
1199,The Imperator,,de,,Niels Busink,,,1,0
1200,The Master,,dk,,René Vindum,,,1,0
1201,The MC,,,,,,,1,0
1202,The M,,de,,,,,1,0
1203,The Plough,,se,,Niklas Sundberg,,,1,0
1204,The raken,,,,,,,1,0
1206,The REW,,nl,,Richard E. Winkel,,,1,0
1207,The Soundwavers,,,,,,,1,0
1208,The Super Street Fighter,,,,,,,1,0
1209,The Warlock,,fi,,Jukka Aho,,,1,0
1210,The Weasel,,dk,,Morten Rasmussen,,,1,0
1211,The Zapper,"Montreal (current), Laval (hometown)",ca,,Marc Girard,,,1,0
1213,Thomas Detert,,de,,,,,1,0
1214,Thomas Soliman,,,,,,,1,0
1215,Thug,,se,,Jonas Petterson,,,1,0
1216,Tigra Soft,,,,,,,1,0
1217,Timeless,,nl,,,,,1,0
1218,Timelord,,us,,Robert Gergely,,,1,0
1219,Timer,Malbork,pl,,Michał Baczek,,,1,0
1220,Timmy [NO],,no,,Anders Ormehaug,,,1,0
1221,Tim Follin,"St Helens, Lancashire",gb,,Timothy John Follin,,,1,0
1222,Tim Forsyth,,gb,,,,,1,0
1223,Tim Wright,,gb,,,,A cool interview with Tim: http://www.1up.com/do/feature?cId=3177895,1,0
1224,Tiny,,gb,,Tony Williams,,,1,0
1225,Tip,,se,,Robert Österbergh,,,1,0
1227,Tito,,se,,Johan Lars Althoff,,aka Teetow.,1,0
1229,TLF,,gb,,Chris Lightfoot,,,1,0
1231,Toalnkor,,fr,,Philippe Meisburger,,,1,0
1232,Jim Jackson,,fi,,,,,1,0
1233,Tomaes,,,,,,,1,0
1235,Tommy [de],,DE,,Thomas Jännicke,,"Sadly, Tommy committed suicide on November 19th 1998. RIP, your music shall live on.",0,0
1236,Tompa do pompa,,,,,,,1,0
1237,Tonedeaf,,fi,,Jussi Kärkkäinen,,,1,0
1238,Toni Niemela,,,,,,,1,0
1240,Tonza,,,,,,,1,0
1241,Torone,,,,,,,1,0
1242,Tor,,,,,,,1,0
1243,Toukka,,fi,,,,,1,0
1244,Towerx,,hu,,Maxim Kuznecov,,,1,0
1245,Toxic Child,,dk,,,,,1,0
1246,Toxic Preluxe,,,,,,,1,0
1248,Trafo,,,,,,,1,0
1249,Trajic,,,,,,,1,0
1250,Tran,,us,,Thomas Pytel,,,1,0
1251,Trashcan,,de,,Marcus Augsten,,,1,0
1254,Traven,,fr,,Romain Gauthier,,Known as Nino Mojo these days.,1,0
1256,Travolta,,no,,Rune Svendsen,,,1,0
1257,Traxx,,,,,,,1,0
1258,Traymuss,,pl,,Remigiusz Trzcionka,,,1,0
1259,Trifid,,,,,,,1,0
1260,Trilobiitti,,fi,,,,,1,0
1261,Trixter,,,,,,,1,0
1262,Tsc,,,,,,,1,0
1264,TSSF,,ca,,Mathew Valente,,,1,0
1265,Tuberider,,,,,,,1,0
1266,Turrican,,,,,,,1,0
1267,Turtle,,fi,,Samuli Sipola,,"Member of Accession (ACC - ACS), Byterapers Inc. (B - BR), Frantic (FTC), Master Crew, Securitate, Sonic (SON - SNC).",1,0
1268,TUSC,,dk,,Jesper K. Jakobsen,,,1,0
1269,Tutcase,,,,,,,1,0
1270,Tutka,,,,,,,1,0
1271,Twilight,,gb,,Lee Banyard,,,1,0
1273,Twins,,se,,Christian and Conny Cyréus,,,1,0
1274,Typhoon,,no,,Håvard Tørå Olsen,,,1,0
1275,Tyrell,,fi,,Markus Lehto,,,1,0
1276,Tyrox,,,,,,,1,0
1277,u4ia,,gb,,Jim Young,,,1,0
1278,Unaware,,pl,,Marcin Stachyra,,,1,0
1279,Uncle Ben,,se,,Andreas Jonsson,,,1,0
1280,Uncle Tom,,se,,Tomas Dahlgren,,aka Titan.,1,0
1282,Undefinited,,,,,,,1,0
1283,Unison (fr),,fr,,Sébastien Gallot,,,1,0
1284,Unknown,,,,,,"We possibly do not know the real authors of tunes by this artificial artist. If you know any of them, help us by setting the correct artist through the ""Edit Information"" link on the tune page, thanks!",1,0
1285,Unreal,,pl,,,,,1,0
1286,Up,,,,,,,1,0
1287,Urban Breed,,,,,,,1,0
1288,Vacum,,se,,Daniel Hansson,,"Vacum was sysop of the bbs Cheops Revenge. He was also a co-founder of Elektron Music Machines, the producers of the SIDStation. As reported in a thread on pouet: [url]http://www.pouet.net/topic.php?which=4479[/url], Daniel passed away on August 19th, 2007.",0,0
1289,Vae,,fi,,,,,1,0
1290,Vampyr,,,,,,,1,0
1291,Van Der Phunck,,dk,,,,,1,0
1292,Vector,,,,,,,1,0
1293,Vegard,,no,,Vegard Wolf Dyvik,,,1,0
1294,Velo,,se,,,,,1,0
1295,Velvet,,de,,Kristian Perusic,,,1,0
1296,Vesuri,,fi,,Vesa Halttunen,,,1,0
1297,Vhiiula,Darmstadt,de,,Andre Seffrin,,,1,0
1298,Vic,,nl,,Victor van Vlaardingen,,,1,0
1299,Kezoomer,,no,,Kristian Eriksen,,,1,0
1301,1up,,SE,,Daniel Aurell,,,1,0
1304,Alchemy,,,,,,,1,0
1305,Algar,,se,,Jimmy Granath,,,1,0
1307,AltairSound,,,,,,,1,0
1308,AmoinCoF LocoMotiv & Friends,,,,,,,1,0
1310,Ynze Zuidema,,nl,,,,,1,0
1311,Antishock,,,,,,,1,0
1313,Aural Planet,,pl,,,,"Aural planet was a polish formation consisting of [artist]432[/artist], [artist]627[/artist], [artist]1046[/artist] and [artist]981[/artist] founded in 1997.",1,0
1315,Backtracking,,,,,,,1,0
1317,Bass-Cadet,,fi,,Nasu Ofelia Viljanmaa,,,1,0
1319,Ben Hanke,,,,,,,1,0
1320,Wicked Crapmakerz Inc.,,,,Wicked Crapmakerz Inc.,,,1,0
1321,Blaizer,Gothenburg,se,,Olof Gustafsson,,,1,0
1322,BlasterNOX,,,,,,,1,0
1323,Bliss,,de,,Henrik José,,"Heard him first time on Demovibes. What should i say. He's brilliant!
cu
seppjo

he no longer lives in sweden...",1,0
1324,Boerni,,se,,Björn Nilsson,,,1,0
1325,Bream Ed,,,,,,,1,0
1327,Buzzer,Turku,fi,,Mikko Hyyti,,,1,0
1330,Cadaver,,fi,,Lasse Öörni,,,1,0
1331,Cairbre,,fi,,Tommi Inkila,,,1,0
1332,Cerror,Meppel,nl,,Roel Heerspink,,"Interests: Music (a lot of genres), Beer, Friends, Womens, Internets

Check out his music project with Xylo: [artist]5491[/artist]",1,0
1333,CFX [us],,us,,H. Arnold Jones,,,1,0
1334,Charles Deenen,,nl,,,,,1,0
1335,Chaser,,pl,,Tomasz Gierygowski,,,1,0
1336,Chip,,,,,,,1,0
1337,Chris Abbott,,gb,,,,,1,0
1338,Cirdan,,fi,,Lauri Turjansalo,,,1,0
1340,CPT,,fr,,Benjamin Chapé,,,1,0
1342,Crankshaft,,fi,,Mikko Karvonen,,,1,0
1343,Crazy Man,Frameries,be,,Olmo Jonathan Stefano Jr. Lipani,,"Music eater since 1985, music maker (unseriously) since 1989 or (seriously) since 1999. Freak of the good ol' amiga scene (octamed still rules, you fools) and working now with open mod plug tracker as teh best tracker in teh world, you still fool.
 Musically, Im listening to all styles. I never stop between those, but I'm mainly a metalhead. But I love ambiant, trance, hiphop, etc etc etc so I'm Teh artist, hé!
 I make any style too, tho now i'm busy with underground metal releases, but that's very okay since i'm making still other 'free' music. You'll see, haha!

",1,0
1345,d0dge,,de,,Michael Fiedler,,,1,0
1346,Dafunk,,rs,,Dejan Subotin,,,1,0
1348,HideawayStudio,,gb,,D. A. Wilson,,,1,0
1349,DaXX,,de,,Bert Brueggemann,,"More than 30 years ago daxx found his passion in music. In 1996 he signed his first contracts with several labels and publishers. His productions spread across a huge genre and he released on worlds biggest labels under several aliases. With his roots in the Early Hardcore scene, he's always been an enthusiastic listener of Hardstyle. In 2000 he produced Early Hardstyle and had several releases. In the mid-2000's he focussed on House and Electro, Orchestral Music and Movie Scores.

www.ravebusters.com",1,0
1350,DeAdLy cOoKiE,,,,,,,1,0
1351,DeeS,,se,,,,,1,0
1353,Devil group,,,,,,,1,0
1354,D Fast,,fi,,Harry Damm,,,1,0
1356,Dilvie,,us,,Eric Hamilton,,,1,0
1357,Divag,,,,,,,1,0
1358,DJ Cube,,cz,,,,,1,0
1359,DJ Fisk,,,,,,,1,0
1360,DJ Josse,,es,,,,,1,0
1361,Dj jurg,,,,,,,1,0
1362,DJ Jurg vs DJ Fisk,,,,,,,1,0
1363,DJ Nick,,,,Nikola Tomic,,From ex.Yugoslavia according to AMP.,1,0
1364,DJ Skitz,,gb,,Paul Martin Hadrill,,"On the evening of February 16th 2011, Paul Hadrill passed away, a victim to the brain tumor he was diagnosed with 5 years ago.",0,0
1366,[dK],Turin,it,,,,"dK is Cesare 'dixan' Castiglia, 'glazzy' and Ale 'K' Montefiori",1,0
1369,Double P,,nl,,Peter Spaargaren,,,1,0
1370,Dreamwave,,,,,,,1,0
1371,Dr. Fikalover,,it,,,,,1,0
1372,Dr Jive,,fi,,Taneli Kukkonen,,,1,0
1373,Dubmood,,fr,,Kalle Jonsson,,"Dubmood is part of Razor 1911 and now the label Data Airlines
Also using this website: http://www.razor1911.com/dubmood/

Download links for all chiptunes:

[url=http://www.razor1911.com/dubmood/mp3/dubmood-chip-tunes_0_to_i.zip]0 to I[/url]
[url=http://www.razor1911.com/dubmood/mp3/dubmood-chip-tunes_k_to_p.zip]K to P[/url]
[url=http://www.razor1911.com/dubmood/mp3/dubmood-chip-tunes_r_to_z.zip]R to Z[/url]",1,0
1374,Elfan,,se,,Tomas Elf,,,1,0
1376,Taelon,,,,,,,1,0
1377,Elysis,,de,,Gerd Raudenbusch,,,1,0
1378,TiLT,Trondheim,no,,Espen Gätzschmann,,"I'm from Norway and have been composing music for over 15 years, starting with OctaMED on the Amiga, moving through Scream Tracker and Impulse Tracker on the PC, then migrating to Reason, and finally Pro Tools which I still use today. I have also just started using the full version of Renoise. I don't limit myself to any particular style, but I'm fond of composing soundtrack-oriented music.

I used to be part of the Reviewers Overseeing Committee at the old Trax in Space website, and I have great plans for my presence here at the new one. I'm very excited to see that TiS has returned.",1,0
1379,Essential Sound,,pl,,Marcin Michał Zając,,,1,0
1380,Evelred,,es,,Mateo Pascual,,,1,0
1381,Evig,,,,,,,1,0
1382,Extrawelt,,de,,,,"Members: Arne Schaffhausen, Wayan Raabe ",1,0
1384,Filippetto,,it,,Filippo Rizzi,,,1,0
1385,Flashbob,,,,,,,1,0
1386,Flipside,,no,,Alexander Odden,,,1,0
1388,Funky Fish,,no,,Christian Finstad,,,1,0
1390,Gargaj,,hu,,Gergely Szelei,,,1,0
1391,Geekbeatking,,,,,,,1,0
1393,Gemini 64,,,,,,,1,0
1394,Generiq,,hu,,,,,1,0
1395,Genetic Gemini,,de,,,,"genetic gemini was born in 1770 and started to compose music at the age of 3.
when he was 168 years old he learned to code on a zuse z1 using punch cards for the secret service of his mothercountry genetica.
although he is the most famous man in the world, nobody ever has got to see him.
during the years he must have gained quite some wealthiness and his estimated capital is about $78965.000.000.000
it is assumed that he is living in a huge palace down in the earth near the the geocenter and leaves his home in the shape of different animals.",1,0
1396,Gloom,,no,,Bent Stamnes,,,1,0
1400,Grade,,fi,,,,,1,0
1401,GREG303,,,,,,,1,0
1402,Grospixels,,fr,,,,"Grospixels are:

Jean-Christian 'JC' Verdez
Laurent Roucairol
Olivier 'Ozzy' Tamagna
Maxime 'Wild_Cat' Noël",1,0
1403,Hagbert,,,,,,,1,0
1404,Hampshire Regional High School,,us,,,,,1,0
1405,Hansee,"Vestfold, Nøtterøy",no,,Hans Petter Sommersen,,,1,0
1406,Harvey,,,,,,,1,0
1407,Hip,,jp,,Hirokazu Tanaka,,,1,0
1408,HoboKrap,,,,,,,1,0
1410,Huezo,,fi,,Heikki Niemelä,,,1,0
1411,Iceman,,de,,Dennis Beuster,,"""Hi,

my name´s Dennis and i am from germany.

Born in 1975, i was going the ""usual"" way: C=64 -> Amiga 500 -> IBM 386 DX2 / 66 ...and all the way, music & grafix were my air to breeze... Too bad that i haven´t organized & archived my work earlier -.- Most of the gfx and sounds got lost during moving. Only some cassettes with music from the Amiga times are left.

Since i was using the PC for audio production, (nearly) all MP3s got stored...only some project-files got lost during a HDD-crash:-( So if i want to change something, i have to re-create these traxx.

See ya / hear ya ^^

Ic3m4n

(aka BASSit)""",1,0
1412,Ierker,,se,,,,,1,0
1414,Innocent,,hu,,Istvan Major,,,1,0
1415,Interstellar,,fi,,Tuomas Härkönen & Mikko Laakso,,[artist]2691[/artist],1,0
1416,Irvin,,no,,Ivar Kvalvik,,,1,0
1418,Jakob Bienenhalm,,de,,,,,1,0
1419,JCH,,dk,,Jens-Christian Huus,,,1,0
1420,JCL Zephyr,,,,,,,1,1
1423,Stainless Steel,,de,,Joe Barwick,,,1,0
1426,Juippi,,fi,,,,,1,0
1427,Kaktusen,,no,,Magnus Wolff-Helgesen Sørlie,,,1,0
1428,Kangaroo MusiQue,,de,,Thorsten Mitschele,,,1,0
1429,Kapten Floede av Filosoferna,,se,,,,,1,0
1430,KEiTO,,gb,,Paul Chadwick,,,1,0
1432,Khrome,,es,,Julio J. Sánchez M.,,,1,0
1433,Kim Wirtanen,,fi,,,,,1,0
1435,ko0x,,de,,,,Making newskewl multichannel chippop and drum and bass / techstep since 2003/2004 using ModPlug and Reason.,1,0
1436,Kohai,,fr,,Yann Parmentier,,,1,0
1437,KOiN,,,,,,,1,0
1438,Krau,,,,,,,1,0
1440,KvAzAr,,hu,,Három István,,,1,0
1441,Lagerfeldt,,dk,,Holger Lagerfeldt,,,1,0
1442,Lando,,,,,,,1,0
1443,Lazy Bastard,,fi,,Samuli Turunen,,,1,0
1444,Leaderc,,hu,,Zoltan Hegedus,,,1,0
1445,Leaphion,,fi,,Tuukka Jääskeläinen,,,1,0
1448,lft,,se,,Linus Åkesson,,,1,0
1453,Little Bitchard,,fi,,Arto Koivisto,,,1,0
1455,LoadError,,no,,Espen Åmodt,,,1,0
1456,Logick,,fi,,Kati Heikinheimo,,,1,0
1457,Lomaxx,,de,,Klaus Brinkmann,,,1,0
1458,Lotek Style,,de,,Stefan Benz,,,1,0
1459,LPChip,,nl,,Leon Moorrees,,,1,0
1460,Eyas,,se,,Ludvig Linge,,,1,0
1461,Lug00ber,,no,,Ola Christian Gundelsby,,,1,0
1463,Lukelove,,gb,,,,"As a protest to the actions of some of our members, this so called „artist” is nao banned from nectarine :) Enjoy lukelove free radio. NO MOAR CRAP HERE. RAGE WITH ME :D",1,0
1464,m0d,,gb,,Greg Tuby,,,1,1
1465,Machinae Supremacy,,se,,,,,1,0
1466,GTK,Belfort,fr,,Florent Caubien,,,1,0
1467,Mahoney,Lund,se,,Pex Tufvesson,,,1,0
1468,Malmen,Uppsala,se,,Kristoffer Malmgren,,,1,0
1469,Man With No Alias,,fi,,,,Try to find out who this is... :),1,0
1472,MC Laser,,de,,Stefan Benz,,,1,0
1473,MD,,,,,,,1,0
1476,Milkyman,,,,,,,1,0
1477,Mindbomb,,,,,,,1,0
1478,Minomus,,fi,,Antti Mäntysaari,,"These days, minomus releases trance music under the pseudonym [b]Andy Piney[/b].",-1,1
1479,Mister Ghostie,,,,,,,1,0
1480,Mixer,,fi,,Jouni Ikonen,,,1,0
1481,Mongo Erectus,,,,,,,1,0
1486,Mutagene,,,,Alexis Glass,,,1,0
1487,Mwayne,,,,,,,1,0
1490,Negative Light,,,,,,,1,0
1491,Neophyt,,,,,,,1,0
1492,New Millennium,,,,,,,1,0
1493,Nexxyz,Vienna,at,,Thomas R. Bucsics,,"Thomas Bucsics a.k.a. nexxyz is an Austrian composer/producer/performer of electronic music currently living in Vienna. 

He has a strong passion of Nintendo products, and especially for using them in ways they were not originally intended for. Nothing naughty, though, just writing and using homebrew, and using them to write and perform even more electronic music.

After living in both Ecuador and Norway for a while (not at once, though), he works influences of lots of artists from those places, as well as influences from the Austrian scenes into his music.

The style of nexxyz’ music ranges from Chiptune-y over Technoid to Breakbeaty and Orchestral. While he usually writes original tunes, he once in a while also enjoys giving a tune written by someone else a new face by producing his own cover.

In his more or less real life he works in the field of computer science and testing. His hobbies include, but are not limited to:
 Writing music, games, watching movies, martial arts, cooking, reading, smart-assing, crashing radio controlled vehicles and being with his girlfriend.
",1,0
1495,NHP,,fr,,Nicolas Louis Vuillier,,,1,0
1496,Nintendude,,us,,Peter Bevetori and Jon Hioki,,,1,0
1497,Nobody,,fi,,Tommi Uimonen,,,1,0
1499,Oddjob,,de,,,,,1,0
1503,Omega,,se,,Per Karehed,,,1,0
1505,Parkstudios,,,,,,,-1,1
1506,Peachy,,de,, Magnus Hieronymus ,,,1,0
1507,Peter W,,se,,Peter Wennergren,,,1,0
